"Year","Article","Chapter","ACC","SUSP","STPIL","STPLOC","STPFOR","INDICM","REL","MED","EDU","RECID","GROUP","INTOX","JUVEN","CLOSE","CL1-2","NODEC"
2014,"Article 419","XIX",7,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7
2014,"Article 420","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 421","XIX",5,4,0,0,0,3,0,0,0,0,1,0,0,1,1,2
2014,"Article 422","XIX",3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
2014,"Article 423","XIX",1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1
2014,"Article 424","XIX",1,1,0,0,0,1,0,0,0,0,0,0,0,4,4,0
2014,"Article 425","XIX",72,16,0,0,0,12,1,0,0,0,1,0,0,29,28,58
2014,"Article 426","XIX",24,6,0,1,0,3,1,0,0,0,0,0,0,14,14,19
2014,"Article 427","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 428","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 429","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 430","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 431","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 432","XIX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,"Article 433","XIX",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2014,"Article 434","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 435","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Others","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 436","XX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014,"Article  436-1","XX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,"Article 437","XX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,"Article 438","XX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,"Article 439","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 440","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 441","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 442","XX",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,"Article 443","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 444","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 445","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 446","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Article 447","XX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,"Others","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
