"Year","Article","Chapter","ACC","SUSP","STPIL","STPLOC","STPFOR","INDICM","REL","MED","EDU","RECID","GROUP","INTOX","JUVEN","CLOSE","CL1-2","NODEC"
2013,"Article 135","II",196,110,0,1,0,111,1,0,0,14,3,30,1,409,407,81
2013,"Article 136","II",40,6,0,0,0,6,0,0,0,1,0,0,0,1108,1108,34
2013,"Article 137","II",106,67,0,0,0,67,0,0,0,0,0,0,0,129,129,39
2013,"Article 138","II",7,1,0,0,0,1,0,0,0,0,0,0,0,27,27,6
2013,"Article 139","II",47,1,0,0,0,2,0,0,0,0,0,0,0,178,176,43
2013,"Article 140","II",656,13,0,0,0,13,1,0,0,0,0,0,0,677,677,642
2013,"Article 141","II",1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
2013,"Article 142","II",0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0
2013,"Article 143","II",9,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2
2013,"Article 144","II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 145","II",4,0,0,0,0,0,0,0,0,0,0,0,0,14,14,4
2013,"Others","II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 146","III",283,151,0,8,0,126,0,2,0,44,45,23,5,1600,1596,143
2013,"Article 147","III",4,3,0,0,0,2,0,0,0,0,0,0,0,1,1,2
2013,"Article 148","III",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Article 149","III",131,79,0,3,6,58,0,0,0,10,13,1,0,58,58,64
2013,"Article 150","III",11,2,0,0,0,2,0,0,0,0,0,0,0,20,20,9
2013,"Article 150-1","III",41,38,0,0,0,34,0,0,0,2,0,0,1,19,19,7
2013,"Article 151","III",12,0,0,0,0,0,0,0,0,0,0,0,0,30,30,12
2013,"Others","III",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 152","IV",508,370,1,8,2,302,0,12,0,118,20,168,20,996,948,135
2013,"Article 153","IV",292,213,0,4,1,190,1,14,5,66,12,82,15,146,144,75
2013,"Article 154","IV",3,1,0,0,0,1,0,0,0,0,0,0,0,23,21,0
2013,"Article 155","IV",71,44,0,1,0,42,0,0,1,11,1,12,4,102,101,26
2013,"Article 156","IV",252,135,0,1,0,110,0,7,0,38,1,31,6,304,302,132
2013,"Others","IV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 157","V",8,1,0,0,0,1,0,0,0,1,0,0,0,36,36,7
2013,"Article 158","V",14,1,0,0,0,0,1,0,0,0,0,0,0,25,25,13
2013,"Article 158-1","V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 158-2","V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 159","V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 159-1","V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 160","V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 161","V",16,1,0,0,0,1,0,0,0,1,0,1,0,39,39,15
2013,"Article 162","V",1077,530,0,5,0,510,2,5,1,168,54,185,20,2611,2554,497
2013,"Article 163","V",18,6,0,0,0,6,0,0,0,5,0,0,0,54,53,11
2013,"Article 164","V",7943,5245,0,33,0,5052,30,4,0,1188,6,4,0,18421,18091,2494
2013,"Article 165","V",4,0,0,0,0,0,0,0,0,0,0,0,0,22,22,4
2013,"Article 166","V",262,121,0,0,0,115,1,4,0,8,0,7,0,1616,1616,142
2013,"Article 167","V",13,7,0,0,0,6,1,0,0,1,0,0,0,17,17,6
2013,"Article 168","V",9,2,0,0,0,2,0,0,0,0,0,0,0,25,23,5
2013,"Article 169","V",2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
2013,"Article 170","V",27,0,0,0,0,0,0,0,0,0,0,0,0,52,52,27
2013,"Article 171","V",52,10,0,0,0,9,0,0,0,1,0,0,0,130,130,43
2013,"Article 172","V",1052,255,0,1,1,235,17,0,0,18,2,0,0,2182,2179,795
2013,"Article 173","V",30,3,0,0,0,1,2,0,0,0,0,0,0,84,84,27
2013,"Article 174","V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 175","V",3304,1454,58,285,0,960,593,0,0,48,1,0,0,3349,3345,1404
2013,"Article 176","V",452,104,1,0,0,95,8,0,0,7,2,2,0,1214,1211,345
2013,"Article 177","V",26,2,0,0,0,2,0,0,0,0,0,0,0,45,45,24
2013,"Article 178","V",3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3
2013,"Article 179","V",5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2013,"Article 180","V",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2013,"Article 181","V",4,2,0,0,0,2,0,0,0,1,0,0,0,4,4,2
2013,"Article 182","V",128,7,0,0,0,6,0,0,0,5,0,0,0,362,360,120
2013,"Article 183","V",10,3,0,0,0,5,0,0,0,0,0,0,0,12,12,5
2013,"Article 184","V",36,9,0,0,0,8,1,0,0,0,1,0,0,41,40,26
2013,"Others","V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 185","VI",242769,72954,48,788,13,69207,644,336,315,28575,6783,10373,5201,232568,231495,170345
2013,"Article 186","VI",22695,9313,10,183,2,8704,38,48,41,3811,878,2037,664,7527,7457,13599
2013,"Article 187","VI",2856,1971,0,38,0,1723,0,12,0,793,428,611,122,181,167,1069
2013,"Article 188-1","VI",46,1,0,0,0,1,0,0,0,1,0,0,0,210,210,45
2013,"Article 189","VI",733,310,1,2,1,311,0,2,0,100,82,26,52,2029,2023,410
2013,"Article 190","VI",47142,12645,64,673,5,11310,258,16,33,3106,587,488,265,72480,72356,34659
2013,"Article 191","VI",13193,7926,54,128,13,7440,66,0,0,536,255,16,7,6059,5983,5416
2013,"Article 192","VI",482,17,8,0,0,38,3,0,0,1,1,0,0,1172,1168,429
2013,"Article 193","VI",8,4,0,0,0,4,0,0,0,0,0,0,0,71,71,4
2013,"Article 194","VI",3007,138,0,2,0,125,0,8,0,46,12,61,7,76470,76429,2831
2013,"Article 194-1","VI",434,20,0,0,0,22,0,1,0,12,4,1,0,342,341,410
2013,"Article 195","VI",15,4,0,0,0,4,0,0,0,0,0,3,0,293,291,9
2013,"Article 196","VI",11,2,0,0,0,2,0,0,0,0,0,2,0,226,225,8
2013,"Article 197","VI",40,6,0,0,0,5,1,0,0,1,0,0,0,162,162,34
2013,"Article 197-1","VI",775,87,1,1,0,77,7,0,0,2,2,0,0,2228,2226,687
2013,"Article 198","VI",615,478,0,4,0,464,2,0,4,135,17,65,48,584,584,141
2013,"Others","VI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 199","VII",1233,469,0,2,0,194,0,1,0,72,25,1,5,1514,1511,1033
2013,"Article 200","VII",278,201,0,24,8,190,0,0,0,3,8,0,0,58,58,56
2013,"Article 201","VII",196,101,0,2,7,96,0,0,0,8,8,0,0,514,514,91
2013,"Article 203-1","VII",63,12,0,1,0,11,0,0,0,2,0,0,0,309,308,50
2013,"Article 203-2","VII",1248,428,8,13,0,382,0,2,0,63,32,0,0,4258,4252,837
2013,"Article 204","VII",947,460,0,1,0,482,12,0,0,21,90,0,0,1597,1593,448
2013,"Article 205","VII",891,222,6,34,3,161,35,1,0,11,29,0,0,407,404,648
2013,"Article 206","VII",78,5,0,0,0,3,0,0,0,0,0,0,0,274,273,74
2013,"Article 209","VII",291,111,0,5,4,95,0,0,0,15,20,0,0,110,109,186
2013,"Article 209-1","VII",3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
2013,"Article 210","VII",48,10,0,0,0,8,1,0,0,0,0,0,0,91,91,39
2013,"Article 211","VII",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
2013,"Article 212","VII",3069,482,10,10,5,165,272,0,0,6,17,0,0,3662,3655,2600
2013,"Article 212-1","VII",147,91,3,0,0,6,77,0,0,1,1,0,0,173,173,61
2013,"Article 213","VII",1641,1254,0,5,0,1219,22,2,0,207,9,2,0,3432,3429,390
2013,"Article 216","VII",6,2,0,0,0,2,0,0,0,0,0,0,0,12,12,4
2013,"Article 219","VII",130,5,0,1,0,3,2,0,0,0,2,0,0,204,204,124
2013,"Article 222","VII",337,206,0,4,0,169,20,0,0,16,5,0,0,100,99,143
2013,"Article 222-1","VII",2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2013,"Article 223-1","VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 223-2","VII",1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2013,"Article 224","VII",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2013,"Article 227","VII",111,2,0,1,0,2,0,0,0,0,0,0,0,433,433,108
2013,"Article 229","VII",327,35,1,1,0,28,0,0,0,0,5,0,0,650,647,294
2013,"Article 231","VII",17,5,0,1,0,4,0,0,0,2,2,0,0,22,22,12
2013,"Article 232","VII",12,2,0,0,0,2,0,0,0,0,0,0,0,30,30,10
2013,"Article 232-1","VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 232-2","VII",2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
2013,"Article 233","VII",26,2,0,0,0,2,0,0,0,1,0,0,0,38,38,24
2013,"Others","VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 236","VIII",8,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8
2013,"Article 237","VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2013,"Article 238","VIII",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2013,"Article 239","VIII",164,16,1,0,0,12,3,0,0,1,0,0,0,237,236,147
2013,"Article 239-1","VIII",38,2,0,0,0,2,0,0,0,0,0,0,0,71,71,36
2013,"Article 239-2","VIII",30,3,0,0,0,2,1,0,0,0,0,0,0,31,31,27
2013,"Article 240","VIII",637,243,0,0,0,234,8,0,0,46,38,0,1,1198,1197,394
2013,"Article 241","VIII",34,5,0,0,0,4,1,0,0,0,0,0,0,102,102,29
2013,"Article 242","VIII",27,3,0,0,0,2,1,0,0,0,0,0,0,62,62,24
2013,"Article 243","VIII",5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2013,"Article 244","VIII",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Article 245","VIII",42,3,0,0,0,1,2,0,0,0,0,0,0,476,476,39
2013,"Article 246","VIII",982,223,0,2,0,213,1,0,0,25,25,0,6,2012,2011,765
2013,"Article 247","VIII",2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2
2013,"Article 248","VIII",40,9,0,0,0,8,0,0,0,0,1,0,0,194,193,31
2013,"Article 249","VIII",865,717,0,4,0,692,9,0,1,90,130,3,5,625,624,158
2013,"Article 250","VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 251","VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0
2013,"Article 252","VIII",20,3,0,0,0,2,1,0,0,0,0,0,0,27,27,17
2013,"Article 253","VIII",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2013,"Article 254","VIII",25,0,0,0,0,0,0,0,0,0,0,0,0,32,32,25
2013,"Others","VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 255","IX",8,5,0,1,0,4,0,0,0,1,4,0,0,0,0,3
2013,"Article 256","IX",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2013,"Article 257","IX",14,13,0,1,0,10,0,0,0,4,10,0,1,1,1,3
2013,"Article 258","IX",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2013,"Article 258-1","IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 258-2","IX",1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2013,"Article 258-3","IX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Article 258-4","IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 258-5","IX",1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2013,"Article 259","IX",247,124,0,0,1,104,0,16,10,19,1,32,15,106,106,116
2013,"Article 260","IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 261","IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 262","IX",41,19,0,1,0,17,0,1,0,5,3,4,1,25,22,19
2013,"Article 263","IX",6929,6174,6,45,0,5844,82,23,8,2039,53,519,43,6763,6611,769
2013,"Article 263-1","IX",170,145,1,0,0,141,1,1,0,45,0,7,1,50,48,24
2013,"Article 264","IX",5,2,0,0,0,2,0,0,0,0,0,0,0,17,17,3
2013,"Article 265","IX",14,2,0,0,0,1,0,0,0,0,0,0,0,24,24,13
2013,"Article 265-1","IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 266","IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 267","IX",4,1,0,0,0,0,0,0,0,0,0,0,0,19,19,4
2013,"Article 267-1","IX",43,41,0,0,0,38,1,2,0,3,1,0,0,4,4,2
2013,"Article 268","IX",1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2013,"Article 269","IX",1,1,0,0,0,1,0,0,0,0,0,1,0,2,2,0
2013,"Article 270","IX",279,2,0,0,0,1,0,0,0,0,1,1,0,3843,3840,275
2013,"Article 270-1","IX",9,1,0,0,0,1,0,0,0,0,0,0,0,32,32,8
2013,"Others","IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 271","X",487,35,0,0,0,33,2,0,0,1,0,0,0,820,819,451
2013,"Article 272","X",898,197,0,0,0,193,8,0,0,3,3,1,0,869,869,697
2013,"Article 273","X",30,10,0,0,0,11,0,0,0,1,0,0,0,14,13,18
2013,"Article 274","X",1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
2013,"Article 275","X",41,2,0,0,0,2,0,0,0,0,0,0,0,40,40,39
2013,"Others","X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 276","XI",237,10,0,0,0,11,0,0,0,0,1,0,0,1429,1428,225
2013,"Article 276-1","XI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Article 277","XI",304,178,0,0,0,176,0,1,0,91,16,1,5,363,360,124
2013,"Article 278","XI",3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
2013,"Article 279","XI",12,2,0,0,0,1,0,0,0,0,0,0,0,99,99,11
2013,"Article 280","XI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 281","XI",12,3,0,0,0,3,0,0,0,0,0,0,0,15,15,9
2013,"Article 282","XI",2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2
2013,"Article 283","XI",6,1,0,0,0,1,0,0,0,0,0,0,0,124,124,5
2013,"Article 284","XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 285","XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 286","XI",11222,4538,6,10,0,3833,367,8,13,204,9,636,42,22902,22596,6679
2013,"Article 287","XI",48,30,0,0,0,28,0,0,0,1,0,5,0,44,44,20
2013,"Article 288","XI",10,1,0,0,0,1,0,0,0,0,0,0,0,23,23,9
2013,"Article 289","XI",6794,3277,5,63,1,2960,11,30,33,1047,591,913,689,2740,2700,3651
2013,"Article 290","XI",795,16,0,0,0,11,3,0,0,0,0,0,1,1009,1006,778
2013,"Article 291","XI",89,21,0,0,0,18,3,0,0,2,0,4,2,427,425,66
2013,"Article 292","XI",187,5,0,0,0,5,0,0,0,2,4,0,0,61,61,182
2013,"Others","XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 293","XII",6,3,0,0,0,2,0,0,0,0,0,0,0,10,10,4
2013,"Article 294","XII",5,2,0,0,0,0,0,0,0,0,0,0,0,2,2,5
2013,"Article 295","XII",5,2,0,0,0,0,0,0,0,0,0,0,0,3,3,5
2013,"Article 296","XII",6315,3139,13,67,0,2888,37,44,10,600,439,1388,191,25569,25528,3215
2013,"Article 297","XII",1860,843,0,3,0,807,0,21,1,316,206,125,8,512,506,1022
2013,"Article 298","XII",67,3,0,0,0,3,0,0,0,0,1,0,0,85,85,64
2013,"Article 298-1","XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 299","XII",93,18,0,0,0,17,0,0,0,4,2,4,0,757,755,74
2013,"Article 300","XII",107,71,0,0,0,71,0,0,0,7,1,0,3,132,132,36
2013,"Article 301","XII",1021,668,0,6,0,619,19,15,1,63,16,0,12,810,810,361
2013,"Article 302","XII",420,301,0,0,0,311,0,2,1,37,17,4,3,268,268,106
2013,"Article 303","XII",259,146,1,8,0,131,0,1,0,16,36,0,1,114,113,117
2013,"Article 304","XII",791,722,0,4,0,730,0,2,1,205,57,109,51,338,332,48
2013,"Others","XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 305","XIII",327,206,0,8,3,182,0,0,0,28,33,2,1,200,199,133
2013,"Article 306","XIII",59,46,0,0,1,52,0,0,0,23,7,0,0,14,12,4
2013,"Article 307","XIII",9430,6460,35,52,1,6112,1,45,6,2291,331,37,117,5106,5012,3084
2013,"Article 308","XIII",31,27,0,0,0,23,0,0,0,10,3,1,0,16,16,8
2013,"Article 309","XIII",18605,16246,15,126,0,15639,64,65,22,5190,90,820,240,13230,13152,2596
2013,"Article 310","XIII",1782,1684,0,5,0,1639,28,12,0,273,15,4,5,2093,2082,87
2013,"Article 311","XIII",1053,941,2,7,0,910,0,4,0,440,33,37,0,303,299,126
2013,"Article 312","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 313","XIII",62,55,0,0,0,56,0,1,0,20,2,0,2,30,29,4
2013,"Article 314","XIII",2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2
2013,"Article 315","XIII",235,213,0,1,0,206,0,4,0,75,1,3,8,128,119,15
2013,"Article 316","XIII",44,38,0,0,0,41,0,1,0,19,4,4,1,40,39,1
2013,"Article 317","XIII",1268,1163,2,6,0,1159,0,4,0,447,14,66,8,640,627,84
2013,"Article 318","XIII",22,15,0,0,0,17,0,0,0,2,2,0,0,6,6,5
2013,"Article 319","XIII",10,2,0,0,0,2,0,0,0,0,1,0,0,21,20,7
2013,"Article 320","XIII",175,55,0,0,0,39,4,0,0,0,0,0,0,562,557,127
2013,"Article 321","XIII",785,528,8,6,0,481,6,2,0,152,18,5,1,703,698,277
2013,"Article 321-1","XIII",28,17,0,0,0,17,0,0,0,0,14,0,0,26,26,11
2013,"Article 321-2","XIII",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013,"Article 322","XIII",2,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
2013,"Article 323","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2013,"Article 324","XIII",2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2013,"Article 325","XIII",56,4,0,0,0,23,1,0,0,0,0,0,0,63,63,32
2013,"Article 326","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
2013,"Article 327","XIII",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Others","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 328","XIV",16,0,0,0,0,0,0,0,0,0,0,0,0,25,25,16
2013,"Article 329","XIV",7,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7
2013,"Article 330","XIV",5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5
2013,"Article 332","XIV",210,115,0,8,6,81,0,1,2,7,11,0,1,63,62,111
2013,"Article 333","XIV",93,29,0,0,1,28,0,0,0,0,2,0,0,40,40,64
2013,"Article 334","XIV",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2013,"Article 335","XIV",35,28,0,0,0,27,1,0,0,0,0,0,0,234,234,7
2013,"Article 336","XIV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 337","XIV",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2013,"Others","XIV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 338","XV",3,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3
2013,"Article 339","XV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 340","XV",1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1
2013,"Article 341","XV",14,3,0,0,0,0,0,0,0,0,0,0,0,7,7,14
2013,"Article 342","XV",394,245,0,5,0,225,1,6,0,57,12,112,4,296,295,156
2013,"Article 343","XV",34,7,0,0,0,6,0,0,0,1,1,1,1,49,49,28
2013,"Article 344","XV",4,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4
2013,"Article 345","XV",540,364,2,9,0,332,1,6,0,92,17,153,7,176,174,188
2013,"Article 346","XV",10,1,0,0,0,0,0,0,0,0,0,0,0,5,5,10
2013,"Article 347","XV",3,2,0,0,0,2,0,0,0,1,0,2,0,3,3,1
2013,"Article 348","XV",12,8,0,0,0,4,0,1,0,1,2,1,0,3,1,5
2013,"Article 349","XV",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Article 350","XV",17,10,0,0,0,7,0,2,0,0,0,1,0,16,16,8
2013,"Article 351","XV",22,0,0,0,0,0,0,0,0,0,0,0,0,57,57,22
2013,"Article 352","XV",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Article 353","XV",115,90,0,5,0,90,2,2,0,30,13,4,0,57,57,16
2013,"Article 354","XV",16,11,0,0,0,8,2,0,0,0,0,0,0,29,29,6
2013,"Article 355","XV",414,50,0,1,0,42,1,2,0,18,10,10,0,1797,1781,352
2013,"Article 356","XV",2636,67,0,2,0,47,5,0,0,10,0,5,0,19873,19793,2502
2013,"Article 357","XV",2470,660,0,7,0,655,8,2,5,237,38,129,44,14999,14977,1771
2013,"Article 358","XV",17853,8268,4,113,7,6865,723,32,1,835,266,29,28,10810,10713,10011
2013,"Article 359","XV",189,129,5,0,0,125,0,0,0,5,4,0,0,208,208,59
2013,"Article 360","XV",28,14,0,0,0,14,0,0,0,11,7,0,0,34,34,14
2013,"Others","XV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 361","XVI",408,120,1,2,0,113,1,0,0,30,13,0,2,339,337,289
2013,"Article 361-1","XVI",12,4,0,0,0,4,0,0,1,0,1,0,1,10,10,7
2013,"Article 361-2","XVI",20,12,0,0,0,10,0,0,0,0,0,0,0,14,14,10
2013,"Article 362","XVI",152,120,0,0,0,129,1,0,0,0,0,0,0,28,28,22
2013,"Article 363","XVI",2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
2013,"Article 363-1","XVI",1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1
2013,"Others","XVI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 364","XVII",3810,697,15,13,7,636,16,0,0,64,34,0,0,6760,6753,3116
2013,"Article 364-1","XVII",333,102,1,0,1,91,4,0,0,6,7,0,0,263,261,234
2013,"Article 365","XVII",1525,187,3,4,1,166,7,0,0,3,22,4,0,8773,8767,1338
2013,"Article 365-1","XVII",86,11,2,0,0,6,0,0,0,1,1,0,0,137,137,78
2013,"Article 365-2","XVII",72,13,1,0,0,6,5,0,0,0,2,0,0,64,64,60
2013,"Article 366","XVII",6477,3501,24,109,2,3108,458,1,0,218,223,0,1,4448,4419,2746
2013,"Article 367","XVII",2010,621,2,2,1,493,122,0,0,23,4,0,0,3228,3223,1385
2013,"Article 368","XVII",1683,1114,21,11,0,1060,3,0,0,25,168,1,0,1720,1687,555
2013,"Article 368-2","XVII",6,1,0,0,0,1,0,0,0,0,0,0,0,31,31,5
2013,"Article 368-3","XVII",112,86,0,0,0,80,4,0,0,9,5,0,0,62,62,28
2013,"Article 368-4","XVII",21,15,0,0,0,11,0,0,0,0,1,0,0,24,24,10
2013,"Article 369","XVII",351,264,4,6,0,202,53,0,0,29,11,1,0,324,315,77
2013,"Article 369-2","XVII",94,80,1,0,0,61,13,0,0,1,0,0,0,17,15,17
2013,"Article 370","XVII",6,0,0,0,0,0,0,0,0,0,0,0,0,53,53,6
2013,"Others","XVII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 371","XVIII",35,9,0,0,0,10,0,0,0,0,4,0,0,106,106,25
2013,"Article 372","XVIII",16,2,0,2,0,0,0,0,0,0,0,0,0,116,116,14
2013,"Article 373","XVIII",15,0,0,0,0,0,0,0,0,0,0,0,0,204,204,15
2013,"Article 374","XVIII",13,0,0,0,0,0,0,0,0,0,0,0,0,84,84,13
2013,"Article 375","XVIII",52,2,0,0,0,0,1,0,0,0,0,0,0,454,454,51
2013,"Article 376","XVIII",21,0,0,0,0,0,0,0,0,0,0,0,0,42,42,21
